id,A1,RouteID,LINE_ID,cb2LineID,Town_N,TiImstamp,Point_ID,evaL933ID,ROADNAME,A3,A4,A5,A6,userid,A8,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C5_1,C5_2,C5_3,C6,C6_1,C6_2,C7,D1,D1_1,D1_2,D1_3,D1_4,D1_5,D2,D2_1,D2_2,D2_3,D3,D3_1,D3_2,D3_3,D4,E1_1,E1_2,E1_21,E1_3,E1_4,E1_5,E1_6,E2_2,E2_1,E2_3,E2_4,E2_5,E3,F0,F1,F1_1,F1_2,F1_3,F1_4,F!_4,F2,F2_1,F2_2,F2_3,F2_4,F3,F3_1,F3_2,F3_3,F4,F4_1,F4_2,F4_3,F4_4,F5,F6,F6_1,F6_2,F6_3,F6_4,F7,F7_1,F7_2,F7_3,F7_4,F8,F9_1,F9_2,F9_3,F9_4,F9_5,F10,G0,G1,G2,G3,G4,G5,H0,H1,H2,H3,H4,H5,H6,I1,I2,I3,I4,I5,I6,I7,I8,F9,c1_check,test,test_2,jstest2,Cjs,test_1,A,geocode,city,country,I9,I10,J1,J0,Pivot,editor,Attract,SW_DIRECT,AttractCode,Name,UserName,EditName,T_weather,T_date,TC_lane1,TC_lane2,TC_oplane,TC_SW,TP_lane,TP_bike,TP_swalk,TP_build,TP,TB_bikelane,TB_nbikelane,TB,landmark,trafficRoadname,direction,T_21,T_time,trafficuser,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,D2_3check,id,A1,RouteID,B4__0,B4__1,B4__2,B4__3,B4__4,B7__0,B7__1,B7__2,B7__3,B7__4,B7__5,B7__6,B8__0,B8__1,B8__2,B8__3,B8__4,B11__0,B11__1,B11__2,B11__3,B11__4,B11__5,B11__6,C1__0,C1__1,C1__2,C1__3,C1__4,C1__5,C1__6,C1__7,C1__8,C1__9,C5_2__1,C5_2__2,C5_2__3,C5_2__4,C6_1__1,C6_1__2,C6_1__3,D1_1__1,D1_1__2,D1_1__3,D1_1__4,D1_2__1,D1_2__0,D1_2__3,D1_2__4,D1_2__5,D1_2__6,D1_2__7,D1_3__0,D1_3__1,D1_3__2,D1_3__3,D1_3__4,D1_3__5,D1_3__6,D1_3__7,D1_3__8,D3_2__1,D3_2__2,D3_2__3,D3_2__4,D2_2__1,D2_2__2,D2_2__3,D2_2__4,D2_2__5,D2_2__6,D2_2__7,D2_2__8,D2_2__9,J1__1,J1__2,J1__3,RouteID,Ana_lane,Ana_Oplane,Ana_continue,Ana_crowded,Ana_W_lane,Ana_W_swnet,Ana_W_swsum,Ana_swmajority,Ana_swmin,Ana_W_swtotal,Ana_E2_1_2,Ana_E2_3_2,Ana_E2_4_2,Ana_E2_5_2,Ana_E1_2,Ana_W_swnet2,Ana_flow1,Ana_flow2,Ana_Obstacle,Ana_access_P1,Ana_access_P1_21,Ana_access_P1_22,Ana_access_P1_23,Ana_access_P1_24,ana_access_P1_3,Ana_access_P2,ana_access_P2_21,ana_access_P2_22,ana_access_P2_23,ana_access_P2_24,ana_access_P2_3,Ana_access_P3,ana_access_P3_22,ana_access_P3_3,Ana_access_P4,ana_access_P4_22,ana_access_P4_3,Ana_access_P6,ana_access_P6_22,ana_access_P6_23,ana_access_P6_3,Ana_access_P7,ana_access_P7_22,ana_access_P7_23,ana_access_P7_3,Ana_access_PT_1,Ana_access_PT_2,Ana_access_PT_3,ana_access_section,Ana_access_section1,Ana_access_section2,Ana_access_section3,Ana_access_section4,Acci_count,Ana_acci_rate,Ana_disturb_bike,Ana_disturb_motorcycle,Ana_disturb_motor,Ana_pavement_materal,Ana_protect,Ana_shade,Ana_flow3,RouteID,id,Length_ROAD,Length_SW,Area_SWP,P_C1,P_C2,P_M1,P_M2,P_M3,P_M4,P_M5,P_B1,Line_ID,Region,trafficZone,blockID,P_NM,rushHour,carparkingSupply,carParking,motorushHour,motoparkingSupply,motoParking,motoNocell,motoOk,motoViolation,motoViolationwalkroad,bikeCarrier,bikePark,bikeOther,bikeViolation,Event_ID,Year,Month,date,address,Acci_vehical,hert,reason,Acci_rate
964,1604,0920101,9201,9201,士林區,2015-02-15 16:17:06,92,1604,至善路二段,無路名道路,路口轉角,無路名道路-至善路二段113巷,2,722,11/19/14 9:55,,2,1,2,"[""0""]",1,1,"[""1""]","[""0""]",1,1,"[""5""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""3"",""7""]",2,0,1,1,"[""0""]",1.10,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,1.90,16.70,1.90,0.00,1.90,1.10,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,3,6,2,1,#NA,/images/stories/722/RZGqGw4c.jpg,/images/stories/722/G9Mf0cQ7.jpg,/images/stories/722/BbwCHtvv.jpg,#NA,/images/stories/722/rxkDhgnP.jpg,/images/stories/722/43207q1p.jpg,#NA,#NA,1,,,#NA,0,0,,北側,"(25.0329694, 121.56541770000001):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,遊憩景點,北側,3,郭展成,001,,晴,11/28/14 0:00,370.18,440,0,0,1,0,32,0,33,0,0,0,故宮,至善路二段,北側,故宮,18-19,吳怡潔,27,259,149,5,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,964,1604,0920101,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0920101,2,2,1,3,20.5,1.10,1.1,1.9,1.1,1.9,0,0.00,0,0,0,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,52.69461078,1,1,2,1,0920101,964,1000,131.9150581,223.0042191,0,,0,,0,0,0,0,9201,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
967,1605,0920102,9201,9201,士林區,2014-11-24 16:13:43,92,1605,至善路二段,路口轉角,至善路二段241巷,無路名道路-至善路二段113巷,2,722,11/19/14 10:04,,2,1,4,"[""0""]",1,1,"[""1""]","[""0""]",1,1,"[""6""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""3""]",2,0,1,1,"[""9""]",3.10,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,4.80,14.20,4.70,0.00,3.10,3.40,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,3,3,6,2,1,#NA,/images/stories/722/LhNhspvH.jpg,/images/stories/722/LxQ9bny2.jpg,/images/stories/722/rby6PYNH.jpg,#NA,#NA,#NA,#NA,#NA,1,#NA,,#NA,0,0,,北側,"(25.102763,121.5531678):18",taipei,taiwan,#NA,#NA,#NA,1,1,,遊憩景點,北側,3,郭展成,001,,晴,11/28/14 0:00,370.18,440,0,0,1,0,32,0,33,0,0,0,故宮,至善路二段,北側,故宮,18-19,吳怡潔,27,259,149,5,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,967,1605,0920102,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0920102,2,2,1,3,23.7,3.40,3.4,3.1,3.1,4.8,0,0.00,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,61.97183099,1,1,4,1,0920102,967,1000,234.6752734,175.979597,0,,0,,0,0,0,0,9201,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
962,1606,0920103,9201,9201,士林區,2015-02-12 16:20:06,92,1606,至善路二段,至善路二段241巷,路口轉角,無路名道路-至善路二段113巷,2,722,11/19/14 9:37,,2,1,4,"[""0""]",1,1,"[""2"",""5""]","[""0""]",2,1,"[""6""]",#NA,"[""1"",""3""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""7""]","[""1"",""3""]",2,0,1,1,"[""0""]",2.00,0,#NA,#NA,#NA,#NA,0.00,6.80,6.80,4.70,14.20,1.60,0.00,3.50,2.00,0.00,6.80,6.80,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,2,2,1,#NA,1,4,1,1,1,#NA,1,2,2,6,2,1,#NA,/images/stories/722/LcgmrBCw.jpg,/images/stories/722/k1tM7Vz1.jpg,/images/stories/722/7Z0mzdY9.jpg,/images/stories/722/vRrYyKZY.jpg,/images/stories/722/VCrnWwLh.jpg,/images/stories/722/RRNMT7TV.jpg,#NA,#NA,1,,,#NA,0,0,,北側,"(25.102763, 121.55316779999998):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,遊憩景點,北側,3,郭展成,001,,晴,11/28/14 0:00,370.18,440,0,0,1,0,32,0,33,0,0,0,故宮,至善路二段,北側,故宮,18-19,吳怡潔,27,259,149,5,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,962,1606,0920103,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0920103,2,3,1,3,20.5,2.00,2,3.5,2,4.7,0,0.00,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,61.97183099,1,1,3,1,0920103,962,1000,102.6642145,158.4583704,0,,0,,0,0,0,0,9201,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
960,1607,0920104,9201,9201,士林區,2014-12-08 15:49:24,92,1607,至善路二段,路口轉角,至善路二段113巷,無路名道路-至善路二段113巷,2,722,11/19/14 0:00,,2,1,2,"[""0""]",2,2,"[""1"",""3"",""4"",""5""]","[""0""]",2,2,"[""4"",""3""]",同側及對側車道皆由2快1混變成2快2混,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""6""]","[""1"",""3"",""7""]",2,0,1,1,"[""2""]",0.70,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,1.90,36.30,1.50,0.00,0.70,0.70,0.00,0.00,0.00,對向人行道1.5-2.2,1,1,1,4,1,1,0,1,2,4,1,2,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,1,1,4,1,2,#NA,2,1,1,1,1,#NA,1,4,2,1,1,#NA,1,2,2,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,北側,"(25.0999752,121.5470198):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,遊憩景點,北側,3,郭展成,001,郭展成,晴,11/28/14 0:00,370.18,440,0,0,1,0,32,0,33,0,0,0,故宮,至善路二段,北側,故宮,18-19,吳怡潔,27,259,149,5,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,960,1607,0920104,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0920104,4,4,1,3,39.7,0.70,0.7,0.7,0.7,1.9,0,0.00,0,0,0,9,1,1,6,1,0,0,0,0,0,2,1,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,0,0.6667,0.3333,0,1,1,0,0,0,0,1,0,0,24.24242424,1,1,3,1,0920104,960,1000,168.7058027,213.2965501,0,,0,,0,0,0,0,9201,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
969,1608,0920201,9202,9202,士林區,2014-12-08 15:48:35,92,1608,至善路二段,停車場,力行街,停車場-故宮路,2,722,11/19/14 0:00,,2,1,2,"[""0""]",2,1,"[""1"",""3""]","[""0""]",2,1,"[""4"",""3"",""2""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1""]",2,0,1,1,"[""0""]",0.70,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,2.20,36.30,1.90,0.00,2.20,0.70,0.00,0.00,0.00,#NA,1,1,1,4,1,2,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,3,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,南側,"(25.0671347,121.4874935):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,遊憩景點,南側,3,郭展成,001,郭展成,晴,11/28/14 0:00,467.34,496,0,0,0,0,35,0,35,0,0,0,故宮,至善路二段,北側,故宮,17-18,吳怡潔,71,282,137,6,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,969,1608,0920201,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0920201,3,3,1,3,40.4,0.70,0.7,2.2,0.7,2.2,0,0.00,0,0,0,9,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,1,0920201,969,1000,65.87927686,93.6651646,0,,0,,0,0,0,0,9202,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
971,1609,0920202,9202,9202,士林區,2015-02-12 16:26:57,92,1609,至善路二段,力行街,故宮路,停車場-故宮路,2,722,11/19/14 0:00,,2,1,2,"[""0""]",2,2,"[""1"",""3"",""4""]","[""0""]",2,2,"[""6"",""4""]",#NA,"[""1"",""2""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,1,"[""0""]",0.30,1,1,"[""0""]",0.10,#NA,3.40,0.00,0.00,1.50,36.30,1.90,0.00,0.90,0.30,0.10,0.00,0.00,騎樓被牆擋住,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,1,1,2,1,0,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,2,#NA,1,4,2,1,1,#NA,1,2,2,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,南側,"(25.0958797, 121.54847519999998):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,遊憩景點,南側,3,郭展成,001,,晴,11/28/14 0:00,467.34,496,0,0,0,0,35,0,35,0,0,0,故宮,至善路二段,北側,故宮,17-18,吳怡潔,71,282,137,6,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0.1,971,1609,0920202,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0920202,4,4,1,3,39.7,0.30,0.4,1,0.4,4.9,0,0.10,0,0,0,9,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,1,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,3,1,0920202,971,1000,79.38316767,45.21385003,0,,0,,0,0,0,0,9202,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
994,1610,0930101,9301,9301,士林區,2014-12-08 16:16:42,93,1610,菁山路,出入口,菁山路72巷,出入口-格致路,2,722,11/19/14 0:00,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""3""]","[""1""]",2,0,1,1,"[""0""]",1.50,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,4.70,13.00,4.70,0.00,1.50,1.50,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,1,1,4,1,1,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,3,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,南側,"(25.036532,121.539404):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,文教區,南側,1,郭展成,001,郭展成,晴,11/26/14 0:00,99.76,150,0,0,4,0,59,0,63,0,0,0,文化大學山仔后,菁山路,北側,文化大學山仔后,17-18,呂昀穎,1,61,88,0,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,994,1610,0930101,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0930101,1,1,1,3,22.4,1.50,1.5,1.5,1.5,4.7,0,0.00,0,0,0,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,92.30769231,1,1,2,1,0930101,994,566.39,120.7962083,197.6293208,0,,0,,0,0,0,0,9301,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
1110,1611,0930102,9301,9301,士林區,2014-12-08 16:04:19,93,1611,菁山路,菁山路72巷,出入口,出入口-格致路,2,722,11/21/14 0:00,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""6""]","[""1""]",2,0,1,2,"[""5""]",0.10,0,#NA,#NA,#NA,人行道障礙物為雜草,0.00,0.00,0.00,1.70,8.10,2.10,0.00,1.00,0.50,0.00,0.00,0.00,#NA,1,1,3,#NA,#NA,#NA,,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,3,6,5,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,,,,,南側,"(25.0329694,121.5654177):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,文教區,南側,1,郭展成,001,郭展成,晴,11/26/14 0:00,99.76,150,0,0,4,0,59,0,63,0,0,0,文化大學山仔后,菁山路,北側,文化大學山仔后,17-18,呂昀穎,1,61,88,0,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1110,1611,0930102,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0930102,1,1,1,3,11.9,0.50,0.5,1,0.1,1.7,0,0.00,0,0,0,9,1,1,7,3,0,#NA,#NA,#NA,1,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,0,#NA,#NA,#NA,#NA,0.6667,0,0.3333,1,1,0,0,0,0,1,0,0,148.1481481,1,1,2,1,0930102,1110,566.39,110.8971909,207.2995505,0,,0,,0,0,0,0,9301,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
1109,1612,0930103,9301,9301,士林區,2014-11-27 08:01:48,93,1612,菁山路,出入口,無路名道路,出入口-格致路,2,722,11/21/14 17:47,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,1,"[""2""]",0.70,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,1.70,8.10,1.70,0.00,1.40,1.00,0.00,0.00,0.00,#NA,1,1,1,4,1,1,,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,2,6,2,2,#NA,/images/stories/722/HtVxYhQW.jpg,/images/stories/722/wJTYxJZ4.jpg,/images/stories/722/KKzH0V7R.jpg,#NA,/images/stories/722/VNmrhdfR.jpg,/images/stories/722/1tmJdjd0.jpg,#NA,#NA,1,,,,,,,南側,"(25.0601494,121.4820175):18",taipei,taiwan,#NA,#NA,,1,1,,文教區,南側,1,郭展成,001,,晴,11/26/14 0:00,99.76,150,0,0,4,0,59,0,63,0,0,0,文化大學山仔后,菁山路,北側,文化大學山仔后,17-18,呂昀穎,1,61,88,0,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1109,1612,0930103,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0930103,1,1,1,3,11.5,1.00,1,1.4,0.7,1.7,0,0.00,0,0,0,8,1,1,6,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,148.1481481,1,1,3,1,0930103,1109,566.39,166.1065751,243.5741081,0,,0,,0,0,0,0,9301,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
1108,1613,0930104,9301,9301,士林區,2014-11-27 08:01:48,93,1613,菁山路,無路名道路,菁山路34巷,出入口-格致路,2,722,11/21/14 17:40,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""6""]","[""1"",""4""]",4,2,1,1,"[""5""]",1.00,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,1.70,8.10,1.40,0.00,1.70,1.60,0.00,0.00,0.00,#NA,1,1,1,4,1,1,,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,5,1,1,1,#NA,1,1,1,6,6,3,#NA,/images/stories/722/nBX1f9pX.jpg,/images/stories/722/c0xYpN4k.jpg,/images/stories/722/xTYv0p5k.jpg,#NA,/images/stories/722/F36wf29B.jpg,/images/stories/722/KDhkt0G0.jpg,#NA,#NA,1,,,,,,,南側,"(25.1374353,121.5477338):18",taipei,taiwan,#NA,#NA,,1,1,,文教區,南側,1,郭展成,001,,晴,11/26/14 0:00,99.76,150,0,0,4,0,59,0,63,0,0,0,文化大學山仔后,菁山路,北側,文化大學山仔后,17-18,呂昀穎,1,61,88,0,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1108,1613,0930104,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0930104,1,1,1,3,11.2,1.60,1.6,1.7,1,1.7,0,0.00,0,0,0,4,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,148.1481481,1,2,1,1,0930104,1108,566.39,113.3939789,180.8397362,0,,0,,0,0,0,0,9301,士林,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,
